date,state,death,hospitalized,negative,positive,totalTestResults
11/9/2020,ID,686,2889,345543,72961,408308
11/10/2020,ID,698,2926,346584,74227,410495
11/11/2020,ID,714,2962,348963,75428,413838
11/12/2020,ID,733,3002,351246,77121,417446
11/13/2020,ID,749,3061,353703,78279,420783
11/14/2020,ID,752,3102,356065,79798,424415
11/15/2020,ID,759,3148,358397,81317,427954
11/16/2020,ID,759,3168,359988,82245,430423
11/17/2020,ID,763,3202,361863,83344,433222
11/18/2020,ID,798,3254,363268,85125,436033
11/19/2020,ID,812,3312,366515,86435,440355
11/20/2020,ID,835,3403,369142,87978,444226
11/21/2020,ID,845,3492,371431,89764,448001
11/22/2020,ID,847,3585,373713,90834,451245
11/23/2020,ID,849,3610,375709,91653,453872
11/24/2020,ID,866,3682,377698,93090,457108
11/25/2020,ID,874,3762,379312,94730,460021
11/26/2020,ID,895,3817,382383,96503,464446
11/27/2020,ID,895,3817,382383,96503,464446
11/28/2020,ID,909,3878,385159,98500,468895
11/29/2020,ID,913,3948,386407,99660,471144
11/30/2020,ID,920,3978,387606,100484,473037
12/1/2020,ID,929,4049,388405,101698,474676
12/2/2020,ID,960,4135,389829,103305,477248
12/3/2020,ID,991,4200,392275,104734,480700
12/4/2020,ID,1014,4271,394453,106455,484192
12/5/2020,ID,1032,4342,396217,108366,487460
12/6/2020,ID,1032,4372,398027,109705,490387
12/7/2020,ID,1035,4388,399711,110510,492725
12/8/2020,ID,1055,4448,400958,111893,494914
12/9/2020,ID,1074,4539,396722,113905,492265
12/10/2020,ID,1103,4605,398288,116203,495738
12/11/2020,ID,1136,4671,400217,118028,499102
12/12/2020,ID,1151,4719,401988,119610,502070
12/13/2020,ID,1169,4746,403247,120632,504213
12/14/2020,ID,1175,4763,404481,121179,505958
12/15/2020,ID,1194,4827,405039,122217,507379
12/16/2020,ID,1214,4908,407804,124019,511544
12/17/2020,ID,1231,4965,410047,125452,514800
12/18/2020,ID,1259,5021,413227,126878,519125
12/19/2020,ID,1275,5086,414950,128218,521917
12/20/2020,ID,1275,5121,417127,129069,524916
12/21/2020,ID,1280,5155,417944,129960,526368
12/22/2020,ID,1301,5208,419393,130877,528495
12/23/2020,ID,1313,5267,420187,132594,530538
12/24/2020,ID,1324,5316,421254,133985,532715
12/25/2020,ID,1349,5357,422235,135233,534632
12/26/2020,ID,1349,5357,422235,135233,534632
12/27/2020,ID,1354,5392,423929,135787,536767
12/28/2020,ID,1354,5425,424367,136215,537536
12/29/2020,ID,1377,5476,425145,137010,538880
12/30/2020,ID,1393,5519,425637,138524,540470
12/31/2020,ID,1403,5567,427418,139864,543268
3/4/2020,IL,0,0,124,4,128
3/5/2020,IL,0,0,165,5,170
3/6/2020,IL,0,0,180,5,185
3/7/2020,IL,0,0,191,6,197
3/8/2020,IL,0,0,191,6,197
3/9/2020,IL,0,0,191,7,198
3/10/2020,IL,0,0,244,19,263
3/11/2020,IL,0,0,244,19,263
3/12/2020,IL,0,0,266,25,291
3/13/2020,IL,0,0,294,32,326
3/14/2020,IL,0,0,316,46,362
3/15/2020,IL,0,0,449,64,513
3/16/2020,IL,0,0,932,93,1025
3/17/2020,IL,1,0,1340,159,1499
3/18/2020,IL,1,0,1763,288,2051
3/19/2020,IL,4,0,2725,422,3147
3/20/2020,IL,5,0,3696,585,4281
3/21/2020,IL,6,0,5488,753,6241
3/22/2020,IL,9,0,7271,1049,8320
3/23/2020,IL,12,0,8583,1273,9856
3/24/2020,IL,16,0,9934,1535,11469
3/25/2020,IL,19,0,12344,1865,14209
3/26/2020,IL,26,0,14093,2538,16631
3/27/2020,IL,34,0,18516,3026,21542
3/28/2020,IL,47,0,22000,3491,25491
3/29/2020,IL,65,0,23166,4596,27762
3/30/2020,IL,73,0,25389,5057,30446
3/31/2020,IL,99,0,29231,5994,35225
4/1/2020,IL,141,0,33404,6980,40384
4/2/2020,IL,157,0,35961,7695,43656
4/3/2020,IL,210,0,39144,8904,48048
4/4/2020,IL,243,0,43224,10357,53581
4/5/2020,IL,274,0,47727,11256,58983
4/6/2020,IL,307,0,50680,12262,62942
4/7/2020,IL,380,0,55183,13549,68732
4/8/2020,IL,462,0,59988,15078,75066
4/9/2020,IL,528,0,64435,16422,80857
4/10/2020,IL,596,0,69640,17887,87527
4/11/2020,IL,677,0,72969,19180,92149
4/12/2020,IL,720,0,79883,20852,100735
4/13/2020,IL,794,0,83743,22025,105768
4/14/2020,IL,868,0,87369,23247,110616
4/15/2020,IL,948,0,92336,24593,116929
4/16/2020,IL,1072,0,96856,25733,122589
4/17/2020,IL,1134,0,102588,27575,130163
4/18/2020,IL,1259,0,108244,29160,137404
4/19/2020,IL,1290,0,112961,30357,143318
4/20/2020,IL,1349,0,116850,31508,148358
4/21/2020,IL,1468,0,121938,33059,154997
4/22/2020,IL,1565,0,129238,35108,164346
4/23/2020,IL,1688,0,136382,36934,173316
4/24/2020,IL,1795,0,149974,39658,189632
4/25/2020,IL,1874,0,159840,41777,201617
4/26/2020,IL,1933,0,171049,43903,214952
4/27/2020,IL,1983,0,181745,45883,227628
4/28/2020,IL,2125,0,194087,48102,242189
4/29/2020,IL,2215,0,206312,50355,256667
4/30/2020,IL,2355,0,216949,52918,269867
5/1/2020,IL,2457,0,228633,56055,284688
5/2/2020,IL,2559,0,241391,58505,299896
5/3/2020,IL,2618,0,257814,61499,319313
5/4/2020,IL,2662,0,269307,63840,333147
5/5/2020,IL,2838,0,280324,65962,346286
5/6/2020,IL,2974,0,293028,68232,361260
5/7/2020,IL,3111,0,308170,70873,379043
5/8/2020,IL,3241,0,325954,73760,399714
5/9/2020,IL,3349,0,340246,76085,416331
5/10/2020,IL,3406,0,352243,77741,429984
5/11/2020,IL,3459,0,363418,79007,442425
5/12/2020,IL,3601,0,388670,83021,471691
5/13/2020,IL,3792,0,404661,84698,489359
5/14/2020,IL,3928,0,424100,87937,512037
5/15/2020,IL,4058,0,448233,90369,538602
5/16/2020,IL,4129,0,469192,92457,561649
5/17/2020,IL,4177,0,487753,94191,581944
5/18/2020,IL,4234,0,506756,96485,603241
5/19/2020,IL,4379,0,523654,98030,621684
5/20/2020,IL,4525,0,542295,100418,642713
5/21/2020,IL,4607,0,569334,102686,672020
5/22/2020,IL,4715,0,591689,105444,697133
5/23/2020,IL,4790,0,614451,107796,722247
5/24/2020,IL,4856,0,637617,110304,747921
5/25/2020,IL,4884,0,657547,112017,769564
5/26/2020,IL,4923,0,673599,113195,786794
5/27/2020,IL,5083,0,689667,114306,803973
5/28/2020,IL,5186,0,714133,115833,829966
5/29/2020,IL,5270,0,734307,117455,851762
5/30/2020,IL,5330,0,758188,118917,877105
5/31/2020,IL,5390,0,777999,120260,898259
6/1/2020,IL,5412,0,797039,121234,918273
6/2/2020,IL,5525,0,811856,122848,934704
6/3/2020,IL,5621,0,835345,123830,959175
6/4/2020,IL,5736,0,857257,124759,982016
6/5/2020,IL,5795,0,875004,125915,1000919
6/6/2020,IL,5864,0,895184,126890,1022074
6/7/2020,IL,5904,0,915017,127757,1042774
6/8/2020,IL,6102,0,930458,129139,1059597
6/9/2020,IL,6196,0,949970,129936,1079906
6/10/2020,IL,6273,0,970165,130561,1100726
6/11/2020,IL,6363,0,991724,131327,1123051
6/12/2020,IL,6441,0,1015903,132059,1147962
6/13/2020,IL,6470,0,1037074,132732,1169806
6/14/2020,IL,6489,0,1058442,133404,1191846
6/15/2020,IL,6507,0,1076596,133877,1210473
6/16/2020,IL,6579,0,1094702,134500,1229202
6/17/2020,IL,6666,0,1124143,135046,1259189
6/18/2020,IL,6718,0,1149054,135639,1284693
6/19/2020,IL,6718,0,1175533,136470,1312003
6/20/2020,IL,6829,0,1200864,137104,1337968
6/21/2020,IL,6851,0,1224022,137762,1361784
6/22/2020,IL,6875,0,1241779,138224,1380003
6/23/2020,IL,6911,0,1261685,138825,1400510
6/24/2020,IL,6974,0,1290301,139540,1429841
6/25/2020,IL,7014,0,1321093,140434,1461527
6/26/2020,IL,7048,0,1350661,141344,1492005
6/27/2020,IL,7074,0,1380112,142130,1522242
6/28/2020,IL,7089,0,1403255,142776,1546031
6/29/2020,IL,7103,0,1429435,143514,1572949
6/30/2020,IL,7124,0,1459780,144238,1604018
7/1/2020,IL,7152,0,1492042,145066,1637108
7/2/2020,IL,7188,0,1521435,145935,1667370
7/3/2020,IL,7215,0,1554885,146872,1701757
7/4/2020,IL,7224,0,1587859,147734,1735593
7/5/2020,IL,7230,0,1614455,148373,1762828
7/6/2020,IL,7236,0,1634975,148987,1783962
7/7/2020,IL,7273,0,1661382,149574,1810956
7/8/2020,IL,7309,0,1693144,150554,1843698
7/9/2020,IL,7329,0,1728306,151572,1879878
7/10/2020,IL,7345,0,1759976,152899,1912875
7/11/2020,IL,7369,0,1791126,154094,1945220
7/12/2020,IL,7388,0,1829066,155048,1984114
7/13/2020,IL,7394,0,1858195,155931,2014126
7/14/2020,IL,7419,0,1885934,156638,2042572
7/15/2020,IL,7427,0,1922908,157825,2080733
7/16/2020,IL,7452,0,1964657,159082,2123739
7/17/2020,IL,7465,0,2006965,160509,2167474
7/18/2020,IL,7483,0,2051788,161785,2213573
7/19/2020,IL,7488,0,2082936,162750,2245686
7/20/2020,IL,7494,0,2116361,163923,2280284
7/21/2020,IL,7517,0,2145151,164878,2310029
7/22/2020,IL,7540,0,2183186,166476,2349662
7/23/2020,IL,7560,0,2221268,168100,2389368
7/24/2020,IL,7577,0,2264066,169699,2433765
7/25/2020,IL,7589,0,2300840,171125,2471965
7/26/2020,IL,7590,0,2340143,172666,2512809
7/27/2020,IL,7608,0,2369479,173897,2543376
7/28/2020,IL,7638,0,2396734,174973,2571707
7/29/2020,IL,7654,0,2433528,176366,2609894
7/30/2020,IL,7670,0,2472890,178138,2651028
7/31/2020,IL,7692,0,2520731,180118,2700849
8/1/2020,IL,7700,0,2558901,181757,2740658
8/2/2020,IL,7714,0,2596379,183224,2779603
8/3/2020,IL,7723,0,2623556,184522,2808078
8/4/2020,IL,7742,0,2664683,185993,2850676
8/5/2020,IL,7770,0,2709592,187752,2897344
8/6/2020,IL,7791,0,2749325,189705,2939030
8/7/2020,IL,7822,0,2794110,191808,2985918
8/8/2020,IL,7840,0,2839936,193998,3033934
8/9/2020,IL,7845,0,2879908,195380,3075288
8/10/2020,IL,7846,0,2910942,196699,3107641
8/11/2020,IL,7866,0,2950755,198248,3149003
8/12/2020,IL,7881,0,2991208,199893,3191101
8/13/2020,IL,7905,0,3035380,201727,3237107
8/14/2020,IL,7932,0,3082657,204023,3286680
8/15/2020,IL,7937,0,3125243,205851,3331094
8/16/2020,IL,7955,0,3160770,207413,3368183
8/17/2020,IL,7967,0,3197243,209186,3406429
8/18/2020,IL,7993,0,3229678,210926,3440604
8/19/2020,IL,8017,0,3277682,213221,3490903
8/20/2020,IL,8044,0,3327462,215053,3542515
8/21/2020,IL,8066,0,3376990,217346,3594336
8/22/2020,IL,8083,0,3431400,219702,3651102
8/23/2020,IL,8089,0,3483858,221595,3705453
8/24/2020,IL,8097,0,3518401,223207,3741608
8/25/2020,IL,8126,0,3557580,224887,3782467
8/26/2020,IL,8163,0,3605785,227044,3832829
8/27/2020,IL,8186,0,3648588,228751,3877339
8/28/2020,IL,8206,0,3694822,231185,3926007
8/29/2020,IL,8217,0,3741726,233065,3974791
8/30/2020,IL,8228,0,3783427,235057,4018484
8/31/2020,IL,8235,0,3829138,236725,4065863
9/1/2020,IL,8273,0,3850607,238217,4088824
9/2/2020,IL,8300,0,3881230,240345,4121575
9/3/2020,IL,8324,0,3920665,241705,4162370
9/4/2020,IL,8362,0,4064570,247299,4311869
9/5/2020,IL,8385,0,4123699,250105,4373804
9/6/2020,IL,8390,0,4168792,251508,4420300
9/7/2020,IL,8398,0,4196386,252889,4449275
9/8/2020,IL,8405,0,4226357,254281,4480638
9/9/2020,IL,8433,0,4273049,255618,4528667
9/10/2020,IL,8461,0,4320078,257571,4577649
9/11/2020,IL,8505,0,4374594,259883,4634477
9/12/2020,IL,8527,0,4429067,262004,4691071
9/13/2020,IL,8541,0,4474495,263466,4737961
9/14/2020,IL,8546,0,4509052,264839,4773891
9/15/2020,IL,8564,0,4546617,266305,4812922
9/16/2020,IL,8599,0,4596987,268246,4865233
9/17/2020,IL,8624,0,4652731,270302,4923033
9/18/2020,IL,8647,0,4712529,272525,4985054
9/19/2020,IL,8672,0,4784286,275054,5059340
9/20/2020,IL,8686,0,4830895,276456,5107351
9/21/2020,IL,8693,0,4867652,277933,5145585
9/22/2020,IL,8722,0,4907950,279464,5187414
9/23/2020,IL,8744,0,4952493,281312,5233805
9/24/2020,IL,8774,0,5012307,283569,5295876
9/25/2020,IL,8807,0,5079586,286374,5365960
9/26/2020,IL,8832,0,5142362,288815,5431177
9/27/2020,IL,8845,0,5191580,290419,5481999
9/28/2020,IL,8858,0,5231013,292128,5523141
9/29/2020,IL,8881,0,5275275,293490,5568765
9/30/2020,IL,8916,0,5331548,295763,5627311
10/1/2020,IL,8940,0,5394997,297929,5692926
10/2/2020,IL,8992,0,5465482,300385,5765867
10/3/2020,IL,9023,0,5534674,302827,5837501
10/4/2020,IL,9040,0,5584877,304280,5889157
10/5/2020,IL,9054,0,5621562,306133,5927695
10/6/2020,IL,9085,0,5669458,307750,5977208
10/7/2020,IL,9127,0,5725648,310380,6036028
10/8/2020,IL,9159,0,5795080,313439,6108519
10/9/2020,IL,9191,0,5863861,316556,6180417
10/10/2020,IL,9221,0,5927212,319461,6246673
10/11/2020,IL,9230,0,5988532,322188,6310720
10/12/2020,IL,9243,0,6033369,324930,6358299
10/13/2020,IL,9272,0,6086511,327781,6414292
10/14/2020,IL,9320,0,6136318,330643,6466961
10/15/2020,IL,9373,0,6199389,334658,6534047
10/16/2020,IL,9425,0,6282594,339761,6622355
10/17/2020,IL,9452,0,6356454,343390,6699844
10/18/2020,IL,9474,0,6431505,347635,6779140
10/19/2020,IL,9496,0,6477076,350748,6827824
10/20/2020,IL,9537,0,6532439,354462,6886901
10/21/2020,IL,9605,0,6594888,358804,6953692
10/22/2020,IL,9647,0,6670923,363746,7034669
10/23/2020,IL,9688,0,6749305,368746,7118051
10/24/2020,IL,9751,0,6826661,374907,7201568
10/25/2020,IL,9775,0,6894696,378969,7273665
10/26/2020,IL,9792,0,6947231,383698,7330929
10/27/2020,IL,9838,0,7005305,387698,7393003
10/28/2020,IL,9889,0,7069947,393808,7463755
10/29/2020,IL,9945,0,7146640,400171,7546811
10/30/2020,IL,9994,0,7234808,408660,7643468
10/31/2020,IL,10050,0,7319545,416559,7736104
11/1/2020,IL,10075,0,7391023,423539,7814562
11/2/2020,IL,10093,0,7452919,429761,7882680
11/3/2020,IL,10161,0,7528838,436277,7965115
11/4/2020,IL,10216,0,7593157,443815,8036972
11/5/2020,IL,10313,0,7669237,453750,8122987
11/6/2020,IL,10397,0,7749589,465540,8215129
11/7/2020,IL,10488,0,7835569,477978,8313547
11/8/2020,IL,10538,0,7916317,487987,8404304
11/9/2020,IL,10563,0,7970504,498560,8469064
11/10/2020,IL,10645,0,8059836,511183,8571019
11/11/2020,IL,10798,0,8140643,523840,8664483
11/12/2020,IL,10846,0,8228558,536542,8765100
11/13/2020,IL,10891,0,8319683,551957,8871640
11/14/2020,IL,11088,0,8423025,562985,8986010
11/15/2020,IL,11162,0,8497225,573616,9070841
11/16/2020,IL,11204,0,8576205,585248,9161453
11/17/2020,IL,11317,0,8657809,597849,9255658
11/18/2020,IL,11468,0,8752456,606771,9359227
11/19/2020,IL,11648,0,8851291,621383,9472674
11/20/2020,IL,11795,0,8954303,634395,9588698
11/21/2020,IL,11952,0,9062696,646286,9708982
11/22/2020,IL,12051,0,9145121,656298,9801419
11/23/2020,IL,12112,0,9228361,664620,9892981
11/24/2020,IL,12262,0,9316215,674089,9990304
11/25/2020,IL,12440,0,9419070,685467,10104537
11/26/2020,IL,12596,0,9514604,697489,10212093
11/27/2020,IL,12686,0,9584160,705063,10289223
11/28/2020,IL,12838,0,9655342,712936,10368278
11/29/2020,IL,12882,0,9710904,720114,10431018
11/30/2020,IL,12985,0,9771694,726304,10497998
12/1/2020,IL,13131,0,9875233,738846,10614079
12/2/2020,IL,13397,0,9950983,748603,10699586
12/3/2020,IL,13625,0,10046802,759562,10806364
12/4/2020,IL,13782,0,10148910,770088,10918998
12/5/2020,IL,14017,0,10241701,779975,11021676
12/6/2020,IL,14116,0,10313641,787573,11101214
12/7/2020,IL,14216,0,10382519,796264,11178783
12/8/2020,IL,14384,0,10470434,804174,11274608
12/9/2020,IL,14613,0,10554915,812430,11367345
12/10/2020,IL,14845,0,10658317,823531,11481848
12/11/2020,IL,15067,0,10753345,832951,11586296
12/12/2020,IL,15232,0,10871496,841688,11713184
12/13/2020,IL,15339,0,10927928,848904,11776832
12/14/2020,IL,15455,0,11012970,856118,11869088
12/15/2020,IL,15587,0,11098533,863477,11962010
12/16/2020,IL,15777,0,11184688,870600,12055288
12/17/2020,IL,15985,0,11267875,879428,12147303
12/18/2020,IL,16206,0,11372790,886805,12259595
12/19/2020,IL,16326,0,11462079,894367,12356446
12/20/2020,IL,16407,0,11534155,900370,12434525
12/21/2020,IL,16527,0,11615910,905069,12520979
12/22/2020,IL,16671,0,11694435,911308,12605743
12/23/2020,IL,16842,0,11770001,918070,12688071
12/24/2020,IL,16960,0,11857873,925107,12782980
12/25/2020,IL,17154,0,11951089,930849,12881938
12/26/2020,IL,17224,0,12005244,934142,12939386
12/27/2020,IL,17336,0,12047703,937909,12985612
12/28/2020,IL,17470,0,12094296,942362,13036658
12/29/2020,IL,17596,0,12155438,948006,13103444
12/30/2020,IL,17811,0,12222637,955380,13178017
12/31/2020,IL,17978,0,12314054,963389,13277443
2/27/2020,IN,0,0,0,0,1
2/28/2020,IN,0,0,0,0,2
2/29/2020,IN,0,0,0,0,4
3/1/2020,IN,0,0,0,0,6
3/2/2020,IN,0,0,0,0,6
3/3/2020,IN,0,0,0,0,8
3/4/2020,IN,0,0,0,0,12
3/5/2020,IN,0,0,0,0,17
3/6/2020,IN,0,0,0,1,19
3/7/2020,IN,0,0,0,1,27
3/8/2020,IN,0,0,0,2,33
3/9/2020,IN,0,0,0,2,42
3/10/2020,IN,0,0,30,6,75
3/11/2020,IN,0,0,33,10,133
3/12/2020,IN,0,0,52,12,201
3/13/2020,IN,0,0,61,12,411
3/14/2020,IN,0,0,74,15,675
3/15/2020,IN,0,0,102,19,963
3/16/2020,IN,1,0,115,24,1122
3/17/2020,IN,2,0,129,30,1807
3/18/2020,IN,2,0,154,39,2597
3/19/2020,IN,2,0,324,56,3494
3/20/2020,IN,2,0,475,79,4672
3/21/2020,IN,4,1,707,126,6495
3/22/2020,IN,6,1,1293,201,7239
3/23/2020,IN,7,1,1701,259,8302
3/24/2020,IN,12,1,2566,365,9869
3/25/2020,IN,14,1,2879,477,11592
3/26/2020,IN,17,0,4006,645,14049
3/27/2020,IN,24,0,5955,981,16789
3/28/2020,IN,31,0,7175,1232,19139
3/29/2020,IN,32,0,8316,1514,20572
3/30/2020,IN,35,0,9872,1786,22281
3/31/2020,IN,49,0,11214,2159,24340
4/1/2020,IN,65,0,11810,2565,26892
4/2/2020,IN,78,0,13246,3039,29590
4/3/2020,IN,102,0,14398,3437,32452
4/4/2020,IN,116,0,15847,3953,35461
4/5/2020,IN,127,0,18241,4411,37250
4/6/2020,IN,139,0,21247,4944,38481
4/7/2020,IN,173,0,23257,5507,41178
4/8/2020,IN,203,0,24926,5943,44194
4/9/2020,IN,245,0,25782,6351,47575
4/10/2020,IN,300,0,28133,6907,50625
4/11/2020,IN,330,0,31780,7435,53756
4/12/2020,IN,343,0,34561,7928,55481
4/13/2020,IN,350,0,36303,8236,56357
4/14/2020,IN,388,0,37490,8527,60244
4/15/2020,IN,436,0,39441,8955,64305
4/16/2020,IN,477,0,41573,9542,68118
4/17/2020,IN,519,0,44631,10154,72663
4/18/2020,IN,545,0,46232,10641,77494
4/19/2020,IN,562,0,49932,11210,79500
4/20/2020,IN,569,0,52953,11686,80838
4/21/2020,IN,630,0,55167,12097,85700
4/22/2020,IN,661,0,57032,12438,90226
4/23/2020,IN,706,0,59001,13039,94811
4/24/2020,IN,741,0,61873,13680,100093
4/25/2020,IN,785,0,65379,14395,104423
4/26/2020,IN,813,0,66696,15012,107168
4/27/2020,IN,844,0,68515,15961,109455
4/28/2020,IN,901,0,70593,16588,115095
4/29/2020,IN,1065,0,74368,17182,121134
4/30/2020,IN,1114,0,77163,17835,127373
5/1/2020,IN,1175,0,81009,18630,134209
5/2/2020,IN,1229,0,84846,19295,141843
5/3/2020,IN,1246,0,88926,19933,145722
5/4/2020,IN,1264,0,92790,20507,147943
5/5/2020,IN,1326,0,94801,21033,154860
5/6/2020,IN,1377,0,98626,21870,162664
5/7/2020,IN,1414,0,102279,22503,169707
5/8/2020,IN,1447,4389,106982,23146,177366
5/9/2020,IN,1490,4389,111954,23732,185185
5/10/2020,IN,1508,4389,115903,24126,189024
5/11/2020,IN,1540,4389,122061,24627,190674
5/12/2020,IN,1578,4389,125383,25127,199304
5/13/2020,IN,1619,4389,128610,25473,207694
5/14/2020,IN,1646,4389,134186,26053,216287
5/15/2020,IN,1691,4389,138793,26655,225848
5/16/2020,IN,1741,4389,144078,27280,237155
5/17/2020,IN,1751,4389,149465,27778,240832
5/18/2020,IN,1765,4389,155657,28255,243140
5/19/2020,IN,1824,4389,160625,28705,253183
5/20/2020,IN,1864,4389,166464,29274,262053
5/21/2020,IN,1913,4389,173059,29936,270213
5/22/2020,IN,1941,5285,178152,30409,279315
5/23/2020,IN,1943,5285,184032,30901,289048
5/24/2020,IN,1976,5285,189425,31376,292444
5/25/2020,IN,1976,5285,194536,31715,294681
5/26/2020,IN,2004,5285,198671,32078,296939
5/27/2020,IN,2030,5285,202896,32437,306808
5/28/2020,IN,2068,5285,209219,33068,314752
5/29/2020,IN,2110,5285,215155,33558,323632
5/30/2020,IN,2125,5285,222184,34211,332937
5/31/2020,IN,2134,5285,226972,34574,336335
6/1/2020,IN,2142,5860,231066,34830,338510
6/2/2020,IN,2197,5902,236682,35237,348480
6/3/2020,IN,2207,5952,242103,35712,355700
6/4/2020,IN,2231,5999,249138,36096,364008
6/5/2020,IN,2258,6053,255060,36578,372653
6/6/2020,IN,2292,6091,260533,36997,382160
6/7/2020,IN,2303,6136,266866,37397,386499
6/8/2020,IN,2316,6179,271880,37623,388864
6/9/2020,IN,2339,6225,277357,38033,400544
6/10/2020,IN,2355,6261,281757,38337,409083
6/11/2020,IN,2380,6314,288594,38748,419177
6/12/2020,IN,2396,6349,296034,39146,431249
6/13/2020,IN,2413,6349,301094,39543,444384
6/14/2020,IN,2422,6419,308482,39909,451117
6/15/2020,IN,2433,6451,315399,40430,453963
6/16/2020,IN,2447,6481,322959,40786,467821
6/17/2020,IN,2475,6526,330169,41013,480962
6/18/2020,IN,2491,6589,343284,41438,494589
6/19/2020,IN,2516,6731,351141,41746,508258
6/20/2020,IN,2536,6755,359741,42061,521714
6/21/2020,IN,2540,6788,369497,42423,528107
6/22/2020,IN,2553,6819,376283,42633,530904
6/23/2020,IN,2569,6853,383505,42871,544538
6/24/2020,IN,2578,6883,388743,43140,557421
